id,user_id,category_id,title,content,status,view_count,created_at,updated_at,deadline_at
102365,1004,14,ナンパをされたらどう思いますか？,<p>投票とコメントをお待ちしております。</p>,published,0,2025-01-24 07:23:15+00,2025-11-24 07:03:06+00,
106393,1006,2,結婚するとしたらどっちの男性が良いですか？,"<p>二択アンケートです！結婚するとしたらどっちの男性が良いですか？</p>
<p>ルックスと性格はどっちもそんなに問題は無いと仮定してください</p>",published,0,2025-05-30 01:34:10+00,2025-11-24 07:02:35+00,
111106,1001,14,あなたは恋愛体質だと思いますか？,<p>あなたは恋愛体質だと思いますか？</p>,published,0,2025-08-26 15:40:58+00,2025-11-24 07:01:49+00,
113508,1008,2,既婚者限定）プロポーズの予感ありましたか？,プロポーズの予感ありましたか？,published,0,2025-12-23 07:11:09+00,2025-11-24 07:00:56+00,
114104,1002,2,そろそろ結婚して幸せになってほしい女性芸能人は誰ですか？,<p>そろそろ結婚して幸せになってほしい女性芸能人　　</p>,published,0,2025-01-14 00:56:17+00,2025-11-24 07:00:47+00,
111045,1001,14,恋人がメンタル系の薬を服用していたらやめて欲しいですか？,<p>恋人がメンタル系の薬を服用していたらやめて欲しいですか？</p>,published,0,2025-08-26 08:07:10+00,2025-11-24 07:01:52+00,
83588,1010,14,恋人からガッカリしたプレゼントをもらった経験ありますか？,<p>こんなプレゼント正直いらないっていうものを恋人に貰ったことありますか？ 気持ちは嬉しいけど…ってこと 自分以外にも経験あるのか気になります。 サプライズとかどうでもいいから事前に欲しいものを聞いて欲しいというのが本音だったりする方はいませんか？</p>,published,0,2025-09-19 01:55:15+00,2025-11-26 04:35:12+00,
82876,1009,14,何歳年の差まで付き合った経験がありますか？,"<p>何歳年の差まで付き合った経験がありますか？<br />
<br />
私は10歳上の人と付き合ったことがありますが、<br />
会話が噛み合わないことがありました。<br />
<br />
<br />
</p>",published,0,2025-09-07 09:49:25+00,2025-11-24 07:03:15+00,
108615,1002,14,相性が合わない男性の出身都道府県はどこですか？,"<p>相性が合わない男性の出身都道府県はどこですか？<br />
<br />
<br />
私は東京出身ですが、今の彼氏は兵庫県出身で東京で働いています。<br />
<br />
キホン陽気な性格ですが、こてこての関西風なノリでもないので相性が合うのではないかと思います。<br />
<br />
逆に苦手な男性の出身地がどこなの気になってアンケートを立てました！</p>",published,0,2025-07-02 01:14:53+00,2025-11-26 04:35:53+00,
107860,1006,14,好きな男性を略奪されたことありますか？,<p>好きな男性を略奪されたことありますか？付き合っていた彼氏また意中の男性を他の女性に略奪されたことないでしょうか。</p>,published,0,2025-06-22 08:24:31+00,2025-11-24 07:02:28+00,
109683,1003,14,男女の友情は成り立つと思いますか？,<p>男女の友情は成り立つと思いますか？</p>,published,0,2025-07-16 02:43:57+00,2025-11-24 07:02:16+00,
84350,1003,14,同棲している彼が朝帰りしたら理由を聞きますか？,<p>彼氏と同棲しているのですが、軽い気持ちで彼に「待ったことないからわからんのかもしれへんけど、帰りが遅かったり朝帰りされたりしたら、寂しいときもあるんやで」と伝えてみたんです。すると彼は「普通待たんくない？僕、姉ちゃんの帰りとか待たんし、それと一緒やん。自分の普通を押し付けんといて。」と言われました。</p>,published,0,2025-10-03 14:24:28+00,2025-11-24 07:03:11+00,
102357,1010,7,年下の男性とデートの支払いはどうしますか？,"<p>年下の男性とデートの支払いはどうしますか？</p>
<p>投票とコメントをお待ちしております。</p>",published,0,2025-01-24 07:09:00+00,2025-11-24 07:03:06+00,
105351,1008,18,SEXの相性がいい人ってどんな人？,"<p>結婚するとき、セックスの相性は大事といわれますが、私には大学時代から交際している彼がいて、セックスの経験も彼ひとりだけです。<br />
<br />
このままいけば、そのうち結婚するのかなと思っています。とくに彼に不満があるわけではありませんが、ひとりの男しか知らずに結婚してもいいのかなと悩んでいます。</p>",published,0,2025-05-18 02:25:27+00,2025-11-24 07:59:42+00,
110723,1010,7,デートで漫画喫茶に行くのはありだと思いますか？,"<p>デートで漫画喫茶に行くのはありだと思いますか？<br />
<br />
カラオケはついてないものとします</p>",published,0,2025-08-20 13:37:52+00,2025-11-24 07:01:57+00,
111624,1009,14,貧乳の美人と巨乳の普通顔、どっちがタイプ？,"<p>貧乳の美人と巨乳の普通顔、どっちがタイプ？<br />
<br />
どっちがモテる？<br />
<br />
写真は巨乳普通顔。</p>",published,0,2025-09-30 00:10:09+00,2025-11-26 04:31:45+00,
112910,1001,2,将来、自分の結婚相手をAIが見つけてくれると思いますか？,"将来、自分の結婚相手をAIが見つけてくれると思いますか？<br />
<br />
AIが白馬の王子を探してくれる日が来るかも、、、",published,0,2025-12-07 14:09:48+00,2025-11-24 07:01:20+00,
121084,1007,14,旦那に浮気未遂をされたが男なら仕方ない？,"旦那に浮気未遂をされたが男なら仕方ない？<br />
旦那が裏垢女子(裸や際どい自撮りをアップする投げ銭や承認欲求の強い女性のアカウント)を自身の裏垢でフォローしていました。<br />
お互い処女童貞でお付き合いをして結婚をして、誠実対等な関係で過ごしていたと思います。<br />
旦那の趣味などのための裏垢、嫁と喧嘩した際に裏垢女子を見たりしただけでやり取りや金銭関係などは無いそうです。<br />
<br />
既婚者が嫁以外の一般女性の裸を見て良いものなのでしょうか？※芸能人(モデルの写真集やAVを除く)やキャラクターイラストなどは一緒に見たりしています<br />
嫁を傷付ける軽率な行動なのでは？<br />
<br />
許してあげれない私の器が小さいのか<br />
軽率な行動をした旦那が悪いのか分からないので<br />
参考にしたいです。",published,0,2025-08-04 05:57:00+00,2025-05-15 05:09:36+00,
110599,1004,2,結婚したら専業主婦になりたいですか？,"結婚したら専業主婦になりたいですか？<br />
収入面で安定と普通の暮らしは全然できるレベルの方と結婚できたことを前提に考えて下さい。",published,0,2025-08-19 14:34:29+00,2025-11-24 07:02:01+00,
110407,1006,2,バツイチの男性は恋愛対象になりますか？,"<p>バツイチの男性は恋愛対象になりますか？<br />
最近離婚も珍しいことではないし、バツがあるからってワケありってこともないのかな？</p>",published,0,2025-08-06 23:00:18+00,2025-11-26 04:37:55+00,
86519,1005,14,彼氏の言う「忙しい」を信じられますか？,"<p>彼氏の言う「忙しい」を信じられますか？</p>
<p>付き合って3年になる彼氏に、急にLINE未読無視されてます。<br />
<br />
もともと私も彼もLINE大好き！ってタイプではなく、連絡頻度は高くなかったのですが、1日5通ぐらいはしてました。<br />
最近ではLINEをしない日もあり、今は、私が一昨日の夜送ったLINEが未読のままです。<br />
今まで既読無視はあったけど未読無視が初めてなのでどう思ってるのか気になります。<br />
<br />
仕事も忙しい人なので、とりあえず返信くるまでは催促などせずに待とうと思っています。<br />
何かアドバイスもらえたらうれしいです！</p>",published,0,2025-11-07 00:10:23+00,2025-11-24 08:01:55+00,
100211,1007,14,27歳でまともに付き合ったことがない人は異常ですか？,"<p>今年27歳ですが、まともに付き合ったことがありません。</p>
<p>男性と関わらないこともないし、ご飯にも行ったりはしますが次また会いたいなと思う人もそんなにいません。好きになることもそんなになくて自他ともに認める面食いです。自分からアピールをすることも苦手です。</p>",published,0,2025-12-02 09:09:06+00,2025-11-24 08:01:50+00,
100233,1010,6,浮気を疑う彼とはすぐに別れるべきでしょうか？,"<p>疑う彼。私が浮気をしていると思っています。</p>
<p>私は怪しい行動をとっているつもりはありませんが、色々と怪しいと言われます。</p>
<p>お互い一人暮らしで、50分くらい離れています。ある日、私が仕事から帰って肉うどんを作ろうと思い、冷凍していた肉を解凍して焼いていました。</p>
<p>しかし、解凍が不十分で、パチパチ音がなってしまっている所に彼から電話がありました。慌てながら電話に出て話していましたが、長引きそうだったので、一度電話を切ってフライパンの火を止めに行きました。</p>
<p>その行動が怪しいらしいです。理由を説明しても、全く信用していません。</p>
<p>疲れてしまいます</p>
<p></p>
<p></p>",published,0,2025-12-02 12:39:11+00,2025-11-24 08:01:39+00,
110962,1003,14,夢を追いかけている男性は恋愛対象になりますか？,"<p>夢を追いかけている男性は恋愛対象になりますか？<br />
<br />
具体的には俳優やミュージシャンなどの大きな夢を持っている男性のことを指しています。</p>",published,0,2025-08-26 02:16:56+00,2025-11-26 04:37:12+00,
112337,1005,14,坊主頭の男性は恋愛対象になりますか？,"<p>坊主頭の男性は恋愛対象になりますか？</p>
<p>女性に質問です。坊主頭の男性は恋愛対象になりますか？好きになれますか？<br />
また、仕事仲間として好きになれますか？それとも引きますか？</p>",published,0,2025-11-07 23:22:59+00,2025-11-26 04:37:58+00,
119721,1010,10,同性から告白されたことはありますか？,"同性から告白されたことはありますか？<br />
<br />
27歳女です。先日、職場で仲良くしている後輩（女）から「好き」と言われました。彼女とはプライベートでも仲が良く、以前から休日にふたりででかけたりする仲だったのですが、正直私は彼女を恋愛対象としてみたことがなく、同性にそういった感情を抱いた経験もありません。<br />
<br />
告白されたとき、私は驚いてしまって何も言えずにいると、彼女から「ただ気持ちを伝えたかっただけだから、これ以上の関係になりたいとかは望んでいない」とも言われました。<br />
<br />
同性同士の恋愛に偏見を持っているつもりはありませんが、今は少し気が滅入るというか、この先、彼女とどう付き合っていけばいいのか悩んでいます。同じような経験をされた方いませんか。

【追記】2026年2月17日 17:34
これは締め切りします。",published,0,2025-03-30 00:24:07+00,2025-02-17 08:34:43.425+00,
110959,1001,14,タンクトップを着ている男性は恋愛対象になりますか？,"タンクトップを着ている男性は恋愛対象になりますか？<br />
<br />
<br />
ankeで面白いトピがあったので、恋愛対象になるのかアンケートをとってみたいと思いました。",published,0,2025-08-26 02:12:44+00,2025-11-26 04:38:30+00,
111723,1008,14,相手に尽くすのと尽くされるのどちらが好きですか？,"<p>相手に尽くすのと尽くされるのどちらが好きですか？<br />
<br />
</p>",published,0,2025-10-08 12:09:48+00,2025-11-24 07:01:39+00,
109691,1010,7,デートで使いたい飲食店のジャンルは何ですか？,<p>デートで使いたい飲食店のジャンルは何ですか？</p>,published,0,2025-07-16 02:53:43+00,2025-11-24 07:02:16+00,
103965,1006,2,交際時に結婚前提の交際で念書を取ったことある？,<p>気になってアンケートを立てました。</p>,published,0,2025-03-05 07:04:27+00,2025-11-24 07:03:04+00,
110172,1005,2,女性からの「逆プロポーズ」ってアリですか？,"<p id=""c1"" class=""article-header__title"">女性からの「逆プロポーズ」ってアリですか？</p>",published,0,2025-07-28 02:54:58+00,2025-11-14 07:58:35+00,
102362,1007,7,お泊りデート、付き合ってどのぐらい経ってから？,<p>投票とコメントをお待ちしております。</p>,published,0,2025-01-24 07:13:35+00,2025-11-14 07:58:40+00,
110474,1003,14,彼に住んでほしい「東京23区」はどこですか？,"<p>彼氏に住んでほしい「東京23区」はどこですか？<br />
<br />
東京近郊に在住の方は、彼氏が住んでる場所って気になりませんか。<br />
<br />
友達に「彼氏ってどこに住んでるの？」って聞かれたときに、彼がおしゃれタウンに住んでたら、ちょっと自慢できたりしますよね。<br />
<br />
皆さんは、東京23区内に住む男性と付き合うなら、どこの区に住んでもらいたいですか。</p>",published,0,2025-08-11 01:25:20+00,2025-11-26 04:40:51+00,
110677,1001,7,私服がダサい男性は恋愛対象になりますか？,"<p>私服がダサい男性は恋愛対象になりますか？</p>
<p><br />
例えば、初めてのデートでよれよれ気味のTシャツやとんがった靴とか。</p>",published,0,2025-08-20 03:37:36+00,2025-11-26 04:38:13+00,
107811,1006,2,初婚の方にとって離婚歴ある方は恋愛対象となりますか？,<p>初婚の方にとって離婚歴ある方は恋愛対象となりますか？素朴な疑問です。</p>,published,0,2025-06-21 03:15:12+00,2025-11-26 04:38:23+00,
110430,1005,14,歳の差は何歳までが恋愛対象になりますか？,<p>付き合う相手、年齢差は何歳までが恋愛対象になりますか？</p>,published,0,2025-08-08 02:19:28+00,2025-11-26 04:36:54+00,
109677,1008,2,恋人に求める条件と結婚相手に求める条件は同じだった？,"<p>恋人に求める条件と結婚相手に求める条件は同じだった？<br />
<br />
直観でお答えください。</p>",published,0,2025-07-16 02:19:43+00,2025-11-24 07:02:17+00,
109268,1009,2,婚活中のプライド高い友人にアドバイスする？,<p>婚活をしているプライドが高い友人。アドバイスがあったら言ってねと言われて、周りはみんなもう少し痩せた方がいいかな？と言っているのですが、もしみなさんなら言いますか？</p>,published,0,2025-07-09 08:38:26+00,2025-11-24 07:02:18+00,
101893,1006,14,略奪愛はありですか？,<p>素朴な疑問です。略奪愛はありですか？</p>,published,0,2025-01-08 15:58:27+00,2025-11-24 07:03:07+00,
110415,1009,2,結婚してから何キロ太りましたか？,"<p>結婚してから何キロ太りましたか？結婚して１０年の主婦です。<br />
ガリガリだった夫婦が、年々ぽっちゃりになってきています。夫は１０キロ、私は５キロくらい。</p>",published,0,2025-08-07 06:05:39+00,2025-11-24 07:02:04+00,
105391,1009,6,不倫してる方いますか？,"<p>不倫してる方いますか？<br />
既婚者を好きになってしまいました。<br />
何も発展していない片想いです。<br />
行動を起こす気もありません。<br />
同じような方、また行動を起こした方いますか？</p>",published,0,2025-05-18 08:48:48+00,2025-11-24 07:02:39+00,
81181,1001,6,彼の消防団の旅行中に風俗に行かないでと言うべき？,"<p>付き合っている彼氏が消防団に入っているのですが、今度旅行に行く計画が出ているそうです。</p>
<p>地域性はあるでしょうが、消防団の旅行というと、夜のお店がつきもの。</p>
<p>気持ちよく送り出せず、できれば断ってほしいです。これから結婚するのならできれば退団してほしいくらいです。</p>
<p>一般人との浮気じゃなくお金を払って買うだけの風俗なんて浮気のうちにはいらない！</p>
<p>行く人は行く、行かない人は行かない、人によるから彼を信じるしかない！</p>
<p>など周りは言いますが、キャバクラならともかく風俗はむりですし、物理的に信じる方法もわかりません。 消防団に偏見があるわけではありません。</p>
<p>日頃地域のためにがんばってくれているのも理解しています。</p>
<p>消防団員を彼氏や夫さんにもつ方、また付き合いでの風俗など許せますか？許せる方法、信じる方法はありますか？ご意見聞かせてください。</p>",published,0,2025-04-02 13:22:16+00,2025-11-24 07:03:03+00,
82524,1004,2,彼氏に大学を中退したことを打ち明けるべきでしょうか？,"<p>四年ぶりに彼氏ができました。お付き合いをして一ヶ月程度ですが、彼から結婚を考えていると言われました。私は素直に喜ぶことができません。というのも、結婚願望以前に<br />
家庭の事情で大学を中退したことがとてもコンプレックスで…<br />
まだ彼に打ちあけられていません。このまま彼と一緒にいていいのかな？と不安です。<br />
大学に通信で行くことも考えていますが、早くても大検の資格を取れるのは2年後。<br />
いつカミングアウトすべきなのでしょうか…</p>",published,0,2025-08-25 13:11:56+00,2025-11-24 07:03:16+00,
84123,1007,2,女性からの逆プロポーズのタイミングはいつがベストですか？,<p>付き合ってからどの位のタイミングで結婚を迫るのが良いでしょうか？ 私は今すぐにでも結婚したいですが、彼氏に結婚願望があるかは不明です…</p>,published,0,2025-09-26 21:56:40+00,2025-11-24 07:03:12+00,
102268,1002,2,結婚する前に同棲すべきだと思いますか？,"<p>現在28歳です。彼氏は35歳です。1年半前に付き合いを始めました。</p>
<p>私も彼もお互いに結婚を意識していますが、結婚する前に同棲をすべきでしょうか？</p>
<p>彼が先月転職したので、今月引っ越しする予定です。そのタイミングで「ちょっと同棲してみない？」と突然言われて、私も心の準備ができていなかったので即答できませんでした。</p>
<p>結婚したい二人にとって、同棲はしたほうがいいでしょうか？</p>
<p>同性のメリットとデメリットはたくさんあると思います。</p>
<p>ぜひご意見をお聞かせください。</p>",published,0,2025-01-20 04:35:45+00,2025-11-24 07:03:06+00,
107567,1010,2,マッチングアプリで出会ってどんな結果になりましたか？,"<p>マッチングアプリで出会ってどんな結果になりましたか？<br />
<br />
マッチングアプリ（ペアーズ）を使ってみたら、変な人ばかりでした。「いいな」と思った人と実際に会ってもピンとこなくて、そのまま疎遠になることが多いです。<br />
<br />
周りにマッチングアプリを使っている人がいないので、相談もできないし…。交際がうまくいっている、もしくは結婚した方のエピソードを聞きたいです。<br />
<br />
どんなアプリを使っていたのか、お互いの簡単なプロフィールなど、答えらえる範囲で教えていただきたいです。</p>",published,0,2025-06-18 02:09:38+00,2025-11-14 07:58:38+00,
107721,1005,2,結婚式に全く憧れがないのですが、やっぱり結婚式に憧れをもつ女性って多いのかな？,"結婚式に全く憧れがないのですが、やっぱり結婚式に憧れをもつ女性って多いのかな？<br />
",published,0,2025-06-19 21:55:58+00,2025-11-24 07:02:30+00,
109065,1007,4,彼の鼻毛が出てたら言いますか？,"<p>彼の鼻毛が出てたら言いますか？<br />
マッチングアプリで知り合った方と1年の友人関係を経て、付き合うことになりました。<br />
<br />
相手の方が友人時代からずっっっっっっっと鼻毛が出ているのですが、これは指摘してもいいのでしょうか？<br />
<br />
身だしなみとして自分の顔を見てないのか！と思うし、最初は見るたびに鼻毛出てるな〜程度だったのですが、さすがに恋人関係になると指摘した方がいいのかな〜と考えるわけでして…<br />
<br />
今はCOVID-19の影響で外出する際はマスク着用が推奨されています。なので食事の時とかしか見えないのですが…<br />
<br />
言うべきでしょうか…言わないべきでしょうか…</p>",published,0,2025-07-07 16:46:16+00,2025-11-24 07:02:22+00,
109244,1003,14,男性が香水することはよいと思いますか？,"<p>男性が香水することはよいと思いますか？<br />
<br />
男性が香水をつけることに対して、どう思われますか？<br />
<br />
</p>",published,0,2025-07-09 07:02:08+00,2025-11-24 07:02:19+00,
111110,1005,14,彼氏と別れる時に振るのと振られるのはどちらが多いですか？,"彼氏と別れる時に振るのと振られるのはどちらが多いですか？<br />
",published,0,2025-08-26 15:44:56+00,2025-09-30 22:18:06+00,
119688,1007,18,結婚するまでセックスしないことはありでしょうか？,"<p>私の女友達（26歳）に「結婚するまで純潔を貫く」と公言し、それを実践している子がいます。</p>
<p>彼女はこれまで3人の男性とお付き合いしてきましたが、いずれもセックスが原因で別れているようです。彼氏とお泊まりはするけど、セックスを誘われると「生理だから」などと理由をつけて断わり続け、最終的には言い争いになって私のところに相談にやってきます。</p>
<p>私としては「お泊まりOKしておきながら、なぜセックスしたくないのか、はっきりとした説明もなく、男性に我慢させるのは彼氏が酷なんじゃないか」と思っていますが、そう伝えると「婚前交渉したくない、というと嫌われそうだし、でも結婚が決まるまえに妊娠したら不安」といい、話が進みません……。正直いつも同じ展開なので、彼女の恋バナにはウンザリしてしまいます。</p>
<p>皆さんはこういう女友達、どう思いますか。私は「軽率にセックスしろ」とは思いませんが、セックスも含めて相手を極めることも大事なんじゃないかなと思っています。「結婚するまでセックスしない」という価値観について皆さんのご意見をお聞きしたいです。</p>",published,0,2025-03-28 15:52:00+00,2025-11-24 07:59:38+00,
120340,1007,14,結婚への具体的プランがない恋人に対し、あなたならどうしますか？,"結婚への具体的プランがない恋人に対し、あなたならどうしますか？<br />
<br />
付き合って半年以上経過している彼に将来への思いを聞いたところ、「直近どうしようかとか、正直深く考えてなかった」と…(-_-;) 私達はアラフォーカップルです(-_-;) 私は1年まではまだしばらく様子を見ようと思っているのですが、皆さまは恋人のこんな態度に対し、どうしますか？？",published,0,2025-05-24 06:03:21+00,2025-04-26 10:43:29+00,
120355,1006,2,恋人からDVを受けたことあります。,"<p>恋人からDVを受けたことありますか？</p>
<p>報道によれば、熊田曜子さんが夫からの暴力が原因で離婚したようです。</p>
<p>あなたが付き合っている交際相手から暴力を受けたことはありますか？</p>",published,0,2025-06-01 09:55:33+00,2025-02-25 12:08:40+00,
120441,1006,14,恋人の「過去の恋」、聞く派？聞かない派？,"恋人の「過去の恋」、聞く派？聞かない派？<br />
<br />
今お付き合いをしている彼に「元カノってどんな人だったの？」と聞いたら、<br />
「昔、前の彼女とその話をして、嫉妬されて別れたことあるから話したくない」<br />
といわれました。<br />
<br />
興味本位から軽い気持ちで質問しただけなのですが、<br />
意味深な返しにモヤモヤが止まりません。<br />
<br />
皆さんは恋人の元カノ話って気になりませんか？<br />
聞く派、聞かない派のそれぞれの理由をおしえてください。",published,0,2025-06-16 00:06:00+00,2025-02-10 03:19:40+00,
105047,1002,2,結婚相手に求める「最低ラインの年収」はいくらですか？,<p>結婚相手に求める最低年収をお聞きしたいです。</p>,published,0,2025-05-11 02:33:45+00,2025-11-14 07:58:40+00,
120384,1005,14,男の「チビ・デブ・ハゲ」、結婚相手に妥協できるのはどれ？,"【女性限定】男の「チビ・デブ・ハゲ」、結婚相手に妥協できるのはどれ？<br />
<br />
男性の3大コンプレックスともいわれる「チビ・デブ・ハゲ」。<br />
モテない要素として認識している女性も多いですよね。<br />
<br />
「どれも嫌」というのが本音かと思いますが、<br />
結婚相手として妥協するとしたら、この3つのなかでどれを選びますか。<br />
<br />
同程度の収入、性格と想定して考えてください。<br />
",published,0,2025-06-07 16:03:00+00,2025-03-07 09:04:34+00,
